"ENTREZ_ID","KEGG_ID"
84735,"map00340, map00410, map01100"
84787,"map00310"
84790,"map04145, map04540, map05130"
84803,"map00561, map00564, map01100"
84812,"map00562, map01100, map04020, map04070"
84844,"map03040"
84867,"map04010"
84890,"map00430, map01100"
84916,"map03008"
84920,"map00510, map01100"
84938,"map04140"
84950,"map03040"
84957,"map04060"
84971,"map04140"
84991,"map03040"
84992,"map00563, map01100"
85235,"map05322"
85236,"map05322"
85320,"map02010"
85365,"map00510, map01100"
85366,"map04020, map04270, map04510, map04810, map04971"
85407,"map04310"
85409,"map04310"
85417,"map04110, map04115, map04914"
85464,"map04810"
85465,"map00564, map00565, map01100"
85477,"map04666, map04810"
85479,"map04141"
85480,"map04060, map04630"
87178,"map00230, map00240, map03018"
89780,"map04310, map04340, map04916, map05200, map05217"
89845,"map02010"
89846,"map04810"
89853,"map04144"
89869,"map00562, map01100, map04020, map04070, map04114"
89910,"map04120"
90161,"map00534"
90249,"map04360"
90293,"map04120"
90353,"map04122"
90423,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
90665,"map04310"
90701,"map03060"
90865,"map04623"
90952,"map04514, map04670"
90993,"map04916, map04962, map05016, map05215"
91181,"map03013"
91319,"map04141"
91373,"map00520, map01100"
91703,"map00250, map00340"
91734,"map00900, map01100"
91807,"map04020, map04270, map04510, map04810, map04971"
91869,"map00510"
92335,"map04150"
92359,"map04530"
92421,"map04144"
92483,"map00010, map00270, map00620, map00640, map01100"
92552,"map04141"
92815,"map05322"
92856,"map03008"
92912,"map04120"
92935,"map00450, map00970"
92960,"map04146"
93010,"map00533"
93034,"map00230, map00240, map00760, map01100"
93183,"map00563, map01100"
93343,"map04144"
93408,"map04510, map04530, map04670, map04810"
93589,"map04010, map04260, map05410, map05412, map05414"
93643,"map04530"
93650,"map00740"
94005,"map00563, map01100"
94026,"map03013"
94033,"map00860"
94160,"map02010"
94235,"map04062"
94239,"map05322"
94274,"map04270"
96764,"map03013"
103910,"map04510, map04530, map04670, map04810"
112398,"map05200, map05211"
112399,"map05200, map05211"
112483,"map00330, map01100"
112714,"map04145, map04540, map05130"
112755,"map04130"
113026,"map00562, map01100, map04020, map04070"
113189,"map00532"
113235,"map04977"
113278,"map04977"
113451,"map00330, map01100"
113457,"map04145, map04540, map05130"
113612,"map00590, map01100"
113878,"map04330"
114049,"map00340, map00350"
114112,"map00240, map00450"
114548,"map04621"
114609,"map04620"
114805,"map00512, map01100"
115111,"map04971"
115201,"map04140"
115650,"map04060, map04672, map05340"
115653,"map04612"
115727,"map04010"
116285,"map00650, map01100"
116379,"map04060, map04630"
116443,"map04080"
116444,"map04080"
116519,"map03320"
116841,"map04130"
116983,"map04144"
116984,"map04144"
116985,"map04144"
116986,"map04144"
116987,"map04144"
117157,"map04650"
117178,"map04520"
117247,"map04974"
117248,"map00512, map01100"
118424,"map04120, map04141, map05012"
118460,"map03018"
118672,"map00450, map00970"
118788,"map04662"
119391,"map00480, map00980, map00982"
119548,"map00561, map01100"
119678,"map04740"
119679,"map04740"
119682,"map04740"
119687,"map04740"
119692,"map04740"
119694,"map04740"
119695,"map04740"
119749,"map04740"
119764,"map04740"
119765,"map04740"
119772,"map04740"
119774,"map04740"
120065,"map04740"
120066,"map04740"
120227,"map00100, map01100"
120586,"map04740"
120775,"map04740"
120776,"map04740"
120787,"map04740"
120793,"map04740"
120796,"map04740"
120892,"map05012"
121130,"map04740"
121275,"map04740"
121278,"map00380, map01100"
121364,"map04740"
121504,"map05322"
122011,"map04310, map04340"
122042,"map04080"
122481,"map00230, map01100"
122622,"map00230, map00250, map01100"
122706,"map03050"
122740,"map04740"
122742,"map04740"
122748,"map04740"
122809,"map04630, map04910, map04930"
122970,"map01040"
123099,"map00600, map01100"
123263,"map00670, map00970"
123264,"map04976"
123283,"map00970"
123745,"map00564, map00565, map00590, map00591, map00592, map01100, map04010, map04270, map04370, map04664, map04666, map04730, map04912, map04972, map04975, map05145"
123876,"map00650, map01100"
124454,"map00860, map00970, map01100"
124538,"map04740"
124540,"map03015"
124583,"map00230, map00240"
124975,"map00430, map00460, map00480, map00590, map01100"
125061,"map00380, map00630, map01100"
125958,"map04740"
125962,"map04740"
125963,"map04740"
125965,"map00190, map01100, map04260, map05010, map05012, map05016"
125981,"map00600, map01100"
126014,"map04380"
126129,"map00071, map03320, map04920"
126328,"map00190, map01100, map05010, map05012, map05016"
126370,"map04740"
126541,"map04740"
126792,"map00532, map00534, map01100"
126961,"map05322"
127059,"map04740"
127062,"map04740"
127064,"map04740"
127066,"map04740"
127068,"map04740"
127069,"map04740"
127074,"map04740"
127077,"map04740"
127124,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
127385,"map04740"
127623,"map04740"
128239,"map04810"
128312,"map05322"
128360,"map04740"
128367,"map04740"
128368,"map04740"
128371,"map04740"
128372,"map04740"
128866,"map04144"
128869,"map00563, map01100"
129401,"map03013"
129607,"map00240, map01100"
129642,"map00561, map00564, map01100"
129807,"map00511, map00600"
130013,"map00380, map01100"
130075,"map04740"
130340,"map04142"
130367,"map00600"
130399,"map04350"
130589,"map00010"
131669,"map00340, map01100"
131873,"map04510, map04512, map04974"
131890,"map04062, map04144, map04744"
131965,"map00340, map00350"
132158,"map00260, map00561, map00630, map01100"
132430,"map03013, map03015, map03018"
132789,"map00520, map01100"
133121,"map00565"
134083,"map04740"
134111,"map04120"
134147,"map01100"
134430,"map03008"
134526,"map00620"
134860,"map04080"
134864,"map04080"
135152,"map00532, map00534, map01100"
135250,"map04650"
135924,"map04740"
135941,"map04740"
135946,"map04740"
135948,"map04740"
137075,"map04514, map04530, map04670, map05160"
137492,"map04144"
137964,"map00561, map00564, map01100"
137970,"map04360"
138050,"map00531, map01100, map04142"
138429,"map00562, map01100, map04144"
138474,"map03022"
138716,"map03008, map03013"
138799,"map04740"
138802,"map04740"
138803,"map04740"
138804,"map04740"
138805,"map04740"
138881,"map04740"
138882,"map04740"
138883,"map04740"
139596,"map00240, map01100"
140465,"map04270"
140735,"map04962"
140739,"map04120"
140801,"map03010"
140838,"map00520, map01100"
140885,"map04380"
140886,"map03013, map03015, map03018"
143187,"map04130"
143471,"map03050"
143496,"map04740"
143502,"map04740"
143503,"map04740"
143630,"map04141"
143686,"map04115"
143689,"map04320"
144124,"map04740"
144125,"map04740"
144165,"map04310"
144193,"map00340, map01100"
144245,"map00510, map01100"
144983,"map03040"
145173,"map00514"
145226,"map00830, map01100"
145957,"map04012"
146664,"map00510, map00514, map01100"
146754,"map05016"
146956,"map03440"
148022,"map04620, map05142, map05160"
148327,"map04916, map04962, map05016, map05215"
148581,"map04120"
149233,"map04060, map04630"
149461,"map04514, map04530, map04670, map05160"
150084,"map04530, map05120"
150681,"map04740"
150763,"map00561, map00564, map01100"
151056,"map00564, map00565, map00590, map00591, map00592, map01100, map04977"
151449,"map04350"
151531,"map00240, map00983, map01100"
151636,"map04330"
151648,"map04114"
151903,"map03040"
153527,"map03040"
154064,"map04650"
154141,"map00561, map00564, map01100"
154664,"map02010"
154810,"map04530"
155066,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
155382,"map04144"
157506,"map00830, map01100"
157855,"map04270"
158131,"map04740"
158835,"map00830, map04977"
158983,"map05322"
160287,"map00010, map00270, map00620, map00640, map01100"
160428,"map00670"
160851,"map00561, map00564, map01100, map04070"
161742,"map04630"
162417,"map00330, map01100"
162466,"map00564, map01100"
162998,"map04740"
163688,"map04020, map04070, map04114, map04270, map04720, map04722, map04740, map04744, map04910, map04912, map04916, map04970, map04971, map05010, map05214"
163702,"map04060, map04630"
165829,"map04080"
166012,"map00532, map00920"
166336,"map04310"
166378,"map03008"
166929,"map00600, map01100"
167227,"map03018"
168391,"map00512, map01100"
168620,"map04950"
169355,"map00380, map01100, map05143"
170506,"map03018"
170712,"map00190, map01100, map04260, map05010, map05012, map05016"
171558,"map04330"
171568,"map00230, map00240, map01100, map03020, map04623"
192134,"map00512, map01100"
196294,"map03060"
196335,"map04740"
196403,"map04330"
196513,"map03018"
196743,"map04146"
196883,"map00230, map04020, map04062, map04114, map04270, map04540, map04742, map04912, map04914, map04916, map04970, map04971, map04972, map04976, map05414"
197257,"map00620"
197258,"map00051, map00520, map01100"
199857,"map00510, map01100"
200576,"map00562, map04070, map04145, map04810"
200734,"map04630"
200916,"map03010"
200931,"map04976"
201163,"map05211"
201562,"map01040"
201595,"map00510, map01100, map04141"
203068,"map04145, map04540, map05130"
206358,"map04974"
219417,"map04740"
219428,"map04740"
219429,"map04740"
219431,"map04740"
219432,"map04740"
219436,"map04740"
219437,"map04740"
219438,"map04740"
219447,"map04740"
219453,"map04740"
219464,"map04740"
219469,"map04740"
219473,"map04740"
219477,"map04740"
219479,"map04740"
219482,"map04740"
219484,"map04740"
219487,"map04740"
219493,"map04740"
219699,"map04360"
219858,"map04740"
219865,"map04740"
219869,"map04740"
219870,"map04740"
219873,"map04740"
219874,"map04740"
219875,"map04740"
219931,"map04972"
219952,"map04740"
219954,"map04740"
219956,"map04740"
219957,"map04740"
219958,"map04740"
219959,"map04740"
219960,"map04740"
219965,"map04740"
219968,"map04740"
219981,"map04740"
219982,"map04740"
219983,"map04740"
219986,"map04740"
219988,"map03018"
220988,"map03040"
221223,"map00983, map01100"
221357,"map00480, map00980, map00982"
221613,"map05322"
221823,"map00030, map00230, map01100"
222537,"map00534"
223117,"map04360"
245711,"map04114, map04914"
245972,"map00190, map01100, map04142, map04145, map04966, map05110, map05120, map05323"
245973,"map00190, map01100, map04145, map04966, map05110, map05120, map05323"
246175,"map03018"
246184,"map04110, map04114, map04120, map04914"
246243,"map03030"
246721,"map00230, map00240, map01100, map03020, map05016"
252969,"map03410"
253260,"map04150"
253314,"map03013, map04150, map04910"
253430,"map00562"
253558,"map00561, map00564, map01100"
254531,"map00564, map00565, map01100"
254783,"map04740"
254786,"map04740"
254879,"map04740"
254958,"map03008"
254973,"map04740"
255027,"map04146"
255189,"map04666"
255626,"map05322"
255725,"map04740"
255967,"map03018"
256144,"map04740"
256148,"map04740"
256435,"map00604, map01100"
256471,"map04142"
256892,"map04740"
257194,"map04514"
257202,"map00480, map00590"
257397,"map04621"
258010,"map04141"
259197,"map04650"
259230,"map00600, map01100"
259285,"map04742"
259286,"map04742"
259287,"map04742"
259289,"map04742"
259290,"map04742"
259291,"map04742"
259292,"map04742"
259294,"map04742"
259295,"map04742"
259296,"map04742"
259307,"map00250, map00270, map00280, map00350, map00360, map00380, map00400, map01100"
260425,"map04530"
260434,"map04621"
266722,"map00534"
282616,"map04060, map04630"
282617,"map04060, map04630"
282618,"map04060, map04630"
282763,"map04740"
282770,"map04740"
282775,"map04740"
283092,"map04740"
283093,"map04740"
283111,"map04740"
283159,"map04740"
283160,"map04740"
283162,"map04740"
283189,"map04740"
283208,"map00330, map01100"
283209,"map00500"
283297,"map04740"
283365,"map04740"
283464,"map00514"
283694,"map04740"
283748,"map04666"
283871,"map00630, map01100"
284004,"map00511"
284098,"map00563, map01100"
284217,"map04510, map04512, map05145, map05146, map05200, map05222"
284288,"map03010"
284383,"map04740"
284433,"map04740"
284521,"map04740"
284532,"map04740"
284541,"map00071, map00590, map00830, map01100, map03320, map04270"
285126,"map04141"
285220,"map04360"
285362,"map04142"
285659,"map04740"
286151,"map04114"
286362,"map04740"
286365,"map04740"
286436,"map05322"
286530,"map04080"
286749,"map03022"
317749,"map00830, map01100"
317772,"map05322"
319100,"map04080"
326625,"map00860, map01100"
333932,"map05322"
337876,"map00532, map01100"
338376,"map04060, map04622, map04630"
338382,"map04145, map05146"
338398,"map04742"
338662,"map04740"
338674,"map04740"
338675,"map04740"
338751,"map04740"
338755,"map04740"
339221,"map00600, map01100"
340024,"map04974"
340061,"map04622, map04623"
340273,"map02010"
340485,"map00600, map01100"
340529,"map03013, map03015, map03018"
340665,"map00830"
340980,"map04740"
341152,"map04740"
341276,"map04740"
341392,"map00650, map01100"
341416,"map04740"
341418,"map04740"
341568,"map04740"
341799,"map04740"
341947,"map00190, map01100, map04260, map05010, map05012, map05016"
343169,"map04740"
343171,"map04740"
343172,"map04740"
343173,"map04740"
343406,"map04740"
343563,"map04740"
345456,"map04810, map05131"
345611,"map05145"
346517,"map04740"
346525,"map04740"
346528,"map04740"
346562,"map04742, map04744, map04973"
346606,"map00561, map04975"
347168,"map04740"
347169,"map04740"
347468,"map04740"
347688,"map04145, map04540, map05130"
347733,"map04145, map04540, map05130"
348158,"map00650, map01100"
348180,"map04122"
348995,"map03013"
349565,"map00760, map01100"
353091,"map04650"
353164,"map04742"
353376,"map04620"
353500,"map04340, map04350"
373156,"map00480, map00980, map00982, map04146"
374291,"map00190, map01100, map05010, map05012, map05016"
374378,"map00512, map01100"
375189,"map04810, map05131"
375790,"map04512"
376497,"map03320"
377677,"map00910"
377841,"map00230, map00240"
378884,"map04120"
387082,"map03013"
387332,"map03022, map05016"
387748,"map04740"
387778,"map04114, map04914"
387787,"map00785, map01100"
387893,"map00310"
388372,"map04060, map04062, map04623"
388585,"map04330"
389015,"map04971"
389090,"map04740"
389692,"map04930, map04950"
389898,"map04120"
390036,"map04740"
390037,"map04740"
390038,"map04740"
390054,"map04740"
390058,"map04740"
390059,"map04740"
390061,"map04740"
390063,"map04740"
390064,"map04740"
390066,"map04740"
390067,"map04740"
390072,"map04740"
390075,"map04740"
390077,"map04740"
390078,"map04740"
390079,"map04740"
390081,"map04740"
390083,"map04740"
390084,"map04740"
390093,"map04740"
390113,"map04740"
390142,"map04740"
